user_id,login_count,login_failed_count,login_failure_rate,unique_ip_count,ip_entropy,offhours_login_count,offhours_login_ratio,multi_ip_day_count,brute_force_max_burst,unique_device_count,geo_impossible_login_count,total_deposits,total_withdrawals,deposit_count,withdrawal_count,deposit_withdrawal_ratio,small_deposit_count,small_deposit_ratio,deposit_amount_std,deposit_amount_cv,dormant_withdrawal_flag,has_dep_with_cycle,deposit_to_withdrawal_mean_h,deposit_to_withdrawal_min_h,kyc_before_withdrawal_flag,bonus_abuse_flag,trade_count,mean_volume,std_volume,max_volume,volume_spike_ratio,mean_lot_size,max_lot_size,mean_trade_duration_s,min_trade_duration_s,total_pnl,mean_pnl,pnl_std,pnl_sharpe,win_rate,latency_arb_trade_count,latency_arb_ratio,unique_instruments,instrument_gini,top_instrument_ratio,direction_imbalance,trades_per_day,volume_pop_zscore,lot_pop_zscore,duration_pop_zscore,news_window_trade_ratio,mean_margin_used,max_margin_used,mean_session_duration,std_session_duration,min_session_duration,bot_speed_pageview_count,bot_speed_ratio,event_type_entropy,support_ticket_count,account_modify_count,password_change_count,event_bigram_entropy,rolling_7d_volume_zscore,rolling_30d_volume_zscore,rolling_7d_trade_count_zscore,rolling_7d_pnl_zscore,rolling_data_coverage_days,rolling_7d_deposit_zscore,rolling_7d_login_count_zscore,rolling_7d_withdrawal_zscore,mean_inter_login_hours,std_inter_login_hours,min_inter_login_sec,login_to_trade_mean_min,fingerprint_entropy,fingerprint_mismatch_count,device_rotation_rate,ip_hub_score,device_sharing_score,max_users_per_shared_ip,graph_component_size,graph_betweenness,sync_trade_count,collusion_risk_score,concept_drift_volume_ratio,concept_drift_trade_ratio,trade_dow_gini,trade_hour_entropy,portal_hour_entropy,login_risk_score,financial_risk_score,trading_risk_score,network_risk_score,composite_risk_score,moving_avg_volume_7d,moving_avg_volume_30d,std_volume_7d,ratio_short_long,z_score_volume,rolling_std_login,delta_volume
U0048,-0.25354302,0.021406675,0.02273096,0.0052287844,-0.007943769,-0.022922404,0.034892965,-0.42620736,0.019586451,0.019090412,0.021416102,0.018633805,-0.029057145,0.0050807097,-0.09442731,0.0118548265,0.020067794,0.04277775,0.020432552,0.0283179,0.0,0.02859387,-0.03478987,0.0022916233,0.03396172,0.008438738,-0.091231376,0.03849969,0.016291263,0.014872582,0.012310645,0.012691311,0.031873815,0.018675676,0.027301826,-0.010549102,0.014354233,0.01898108,0.035862096,0.028097458,0.0063633528,0.011343373,0.047523204,0.019273385,0.019352801,0.02015186,-0.0907625,0.022237413,0.030088292,0.026748408,-0.12600072,0.02596086,0.016237665,0.011916001,0.025537763,0.028281298,0.02621097,0.022983197,0.015166667,-0.041255906,-0.037304215,-0.11564225,-0.018028703,0.019518377,0.02723651,0.02858479,-0.026889902,0.0094836345,0.016573066,0.0054186615,0.020435859,-0.119124755,0.031711858,0.018843396,0.0068222266,0.005636412,0.0071750153,0.016491175,0.021780767,0.028393453,0.019236993,-0.06519516,0.011510791,-0.1211005,-0.007442309,0.017236128,0.010323439,0.023177294,0.058908142,-0.040080484,-0.03378474,0.024393514,0.010921784,0.02920948,-0.0025911122,0.01753774,0.031303026,0.020758279,0.012003607,0.020056767,0.020396216,0.004078331
U0049,0.020857621,-0.036643602,-0.0020114395,0.008664526,0.03122984,0.028197914,0.031030267,0.03572035,-0.19337575,-0.04926633,0.022287536,0.018222868,0.010724358,0.018616345,0.04487716,0.014812971,0.018183656,0.04081914,0.022002822,-0.01585267,0.0,0.030402439,0.019731224,0.009909313,0.03478632,0.012701426,0.022970112,0.04294275,0.01566007,0.017559431,0.007975141,-0.0043564774,0.036489,0.01714665,0.032628004,0.016326204,0.022105863,0.009960077,0.034702726,0.021127785,0.0065129846,0.010192029,0.052229706,-0.08746235,0.011626156,0.025243366,0.02603203,0.031394668,0.007410923,0.019211257,0.027915243,0.017974624,0.025189888,0.0324157,-0.0064713485,0.038977645,0.018119976,0.017994495,0.029030178,-0.020204296,-0.058908176,-0.01061811,0.0036227542,0.010524878,0.04110582,0.01128095,-0.000757404,0.04076173,-0.017419262,0.038154572,0.03211861,0.012428447,0.024463166,0.027936889,0.010789776,0.007513317,0.007054159,0.018034194,0.020777099,0.033792574,0.022743328,0.053833712,0.026503498,0.059049115,0.017283885,0.012718896,0.005560193,0.033737514,0.0596783,0.004085706,-0.0045111976,-0.016675575,0.018520804,0.024402618,0.004590195,-0.0014526995,0.014015261,0.01719227,-0.06452629,0.027404191,0.021350963,-0.0019143824
U0050,-0.040321328,0.00069759187,-0.0013603981,0.008019561,-0.024676284,0.024469668,-0.0015101949,0.031152869,0.013712175,0.015721342,0.019876948,0.005040854,0.015339006,0.011831542,0.013696635,0.019982718,-0.06560626,-0.30920765,0.028576283,0.0368978,0.0,0.023300959,0.01692368,-0.039108556,0.032407403,0.010905985,0.025086848,-0.15194507,-0.052785426,-0.05727212,0.008894609,0.020068573,0.021971928,0.016690675,0.029779248,-0.10151301,-0.093247384,-0.110720456,-0.009703475,-0.10203787,0.007276742,0.009705532,0.040533543,0.018296363,0.013902807,0.016471472,0.025036186,-0.33017313,0.01688388,0.0059502837,0.021777702,-0.13402858,-0.30275887,0.050344434,0.019213414,-0.038461246,0.021427,0.012922929,0.0054284614,-0.19130807,0.019529328,-0.122114554,0.016159667,-0.0031979354,-0.26916236,-0.112211615,0.0029516758,0.029681103,0.023030542,0.001298243,0.014169017,0.010549665,0.026114745,-0.0072240587,0.008924917,0.0069777104,0.0062962533,0.020494524,0.019986149,-0.044436734,0.020080559,0.008516365,0.02173593,0.02062263,-0.02672573,0.015359226,0.0076510105,0.032055557,0.040613838,-0.014327883,0.014138381,-0.042114843,0.012730209,0.009234656,-0.0032099884,-0.016665425,-0.23530278,-0.13924468,0.009788904,-0.113918826,0.017731318,0.009389617
U0051,-0.032866273,0.014707833,0.019981118,0.0059755733,0.021795949,0.032163285,0.019345617,-0.19390233,0.022327768,0.040865067,-0.31886777,-0.0070540775,-0.02913418,0.00534674,-0.021295901,0.0034789424,0.01600011,0.03876795,-0.13000487,-0.017950779,0.0,0.026898867,-0.012368945,-0.25149745,-0.37283823,0.008472545,-0.079019964,0.015364607,0.01325693,0.011176062,-0.00041226053,0.0014621039,0.011483564,0.022171028,0.022290977,0.00661759,0.017598012,0.0032196708,0.02931794,0.02612202,0.006616776,0.010056348,0.040368337,0.0023049575,0.013392507,0.018870484,-0.14890814,0.019885628,-0.015260936,0.024247864,-0.0009510902,0.0060319626,0.0056630685,0.027607365,0.02111184,0.046010584,-0.29775333,-0.1730145,0.020540642,0.0050058877,0.029324256,-0.008536489,0.015424887,0.015220526,0.022359936,0.019159302,0.008871742,0.00051343645,-0.3967043,0.013792045,-0.018232146,0.002825432,0.016644092,-0.0039315694,0.008649578,0.004820262,0.006694816,0.018077593,0.020238154,0.022436447,0.015877297,0.0043411334,0.02574137,-0.26915148,-0.019140322,0.012666978,0.005295276,0.013246928,0.062023617,0.04293233,-0.055306632,-0.019493701,0.012994282,-0.014380451,-0.022095842,0.013831834,-0.011982844,0.011586261,0.012348741,-0.008472302,-0.0030869148,0.012474943
U0052,0.003228533,-0.0088790385,-0.004592984,0.006451193,-0.026218759,-0.022055922,0.013254026,0.030509096,-0.14997709,0.06465212,0.021759557,0.008462977,0.01696488,0.01603423,-0.12608325,-0.0037090147,0.020260084,0.04186892,0.025803512,-0.014238648,0.0,-0.36110234,-0.050405342,0.014716629,0.036605027,0.011967788,0.014022403,0.0050424584,0.0125480145,0.005123471,0.008398439,0.0062965737,0.02371436,0.023962902,0.03466734,0.019505428,0.023909401,0.012241239,0.026901241,-0.08675737,0.0077614477,0.010902342,0.04667799,0.02886452,0.015652696,0.02004626,0.003921974,0.031041699,0.019970877,0.014233837,0.024901645,0.001930852,0.011701262,0.003114187,0.0061460184,-0.0149785895,0.027397484,0.017792404,-0.06485463,-0.010149885,-0.0739698,0.021857796,-0.0063895956,-0.018335294,0.02950632,0.027670935,0.0064861276,0.016839094,0.026727036,-0.019845927,0.009453085,0.016317248,0.0231557,0.023491463,0.011335945,0.0067960806,0.0074609816,0.033173624,0.018649718,0.020683285,0.019598883,0.053489905,0.026303994,-0.002350549,-0.0015997926,0.023336217,0.0053083557,0.032558993,0.04003981,-0.051379457,-0.016230669,-0.019310666,0.013720703,0.015436685,0.0011420824,0.007775677,-0.015577218,0.019580116,0.0088748885,0.0073037185,-0.0186566,0.010781398
U0053,0.025835209,0.027478259,0.019676127,0.0021499698,-0.013041915,0.026794761,0.006556802,0.03250977,0.022448106,0.032058146,0.02087004,0.023641737,0.012252508,0.010414509,0.040356718,0.0136446655,0.017309962,0.040300984,0.023092115,0.030224733,0.0,0.03423124,0.01948304,-0.026409706,0.043132883,0.012369786,0.02896739,0.006612327,0.01969901,0.013487535,0.009449223,0.013846378,0.018112076,0.027110688,0.03152615,0.017633429,0.020839011,0.013528309,0.039208222,0.020044535,0.0074938713,0.011193393,0.04795202,0.026929144,0.018794755,0.023359926,0.023582056,0.033773266,0.026346829,0.02453142,-0.10066642,0.02554355,0.022535585,0.03708842,0.010731428,-0.20554024,0.020330887,0.023906123,0.0078123417,-0.015314731,0.0023041454,0.027317865,0.015918503,0.020993399,0.023546632,0.0386175,-0.0071666064,0.042513207,-0.0126979,-0.010690214,0.0350201,0.037000872,0.033406258,0.030662803,0.011235818,0.0076364735,0.007756505,0.033302728,0.02082246,0.03798309,0.023052366,0.045138,0.028255824,0.036957588,0.015387664,0.021809444,0.0037711384,0.032048486,0.053066112,-0.06699016,-0.0118451305,0.032681745,0.011387951,0.017186321,0.018494096,0.012086035,-0.006836788,0.019963602,0.009463711,0.0108464975,0.013580748,0.012621332
U0054,0.022631504,0.026324887,0.014464183,0.0063341674,0.03337153,0.031066705,0.027002579,0.043253865,0.020538967,0.048445173,0.02582888,0.018506872,0.00886031,0.0088306,-0.026058836,0.014459867,0.018709177,0.042362314,0.020589428,0.020302735,0.0,0.03050154,0.028932706,0.030240942,0.030602746,0.014205087,0.03158057,-0.002292234,0.0014167117,0.015892174,0.008100686,-0.11139808,0.0057869228,0.022409169,0.024471669,-0.064647265,-0.07764009,0.0035305019,-0.014356467,0.022242444,0.007351278,0.010863294,0.049898125,0.016496763,0.017160099,0.0018446572,0.034014396,0.025483435,-0.14467004,0.01426226,0.032889847,0.004454028,0.021424074,0.016864127,0.010919851,0.049969483,-0.0629618,-0.04161222,0.016291365,-0.025619812,0.029211547,0.008860022,0.016002465,0.0132973995,0.029262627,0.033885814,0.015297264,0.049446143,0.024535405,0.014613022,-0.020094953,0.017263252,0.032784425,0.028547255,0.011446747,0.006150261,0.0067139724,0.026506698,0.021398935,0.04727174,0.023255149,0.030361757,0.026104284,0.038135678,0.020677622,0.027971698,0.007193626,0.036327235,0.05097914,-0.1221988,0.019882688,0.032164194,0.01673372,0.018447643,0.022989308,0.012289723,0.0313031,0.014723737,0.013342198,0.0021236248,0.02904279,0.008715643
U0055,0.03233822,0.02588739,0.020339968,0.007852314,0.02826289,0.03080243,0.008463771,0.039845478,0.026620356,0.030298183,0.022476275,0.017487884,0.0031674854,0.017273095,0.03916999,0.013253251,0.018324386,0.042333506,0.023120185,-0.017316137,0.0,0.030665018,0.021310754,0.024358712,0.037776213,0.012151378,0.013906594,0.0128200855,0.016546628,0.0029072661,0.010080505,0.01091947,0.019398017,0.01688072,0.032953043,0.015866721,0.017216098,0.013627999,0.030848682,0.018055363,0.007891267,0.010684816,0.051118948,0.018671148,0.019464942,-0.0020312779,0.022510516,0.029855026,0.020503284,0.020023,0.028812407,0.013746903,0.026733289,0.037677538,0.014988365,0.002723751,0.023236956,0.023856992,0.013729256,0.02200134,-0.02432776,0.023692176,0.012814668,0.014474081,0.020075781,0.030932067,0.012665635,0.035220016,0.022518074,-0.0026739007,0.032815985,0.03534668,0.017527292,0.013702313,-0.011235954,0.008228368,0.0068810373,0.030100027,0.02267187,0.04135921,0.022952791,-0.052471984,0.02119978,0.044638906,-0.0052421973,0.019301025,0.002711578,0.018101595,-0.016924871,-0.08431404,0.017921345,-0.008790161,0.013634982,0.023699703,0.02387572,0.012819753,0.008966578,0.018014688,0.010738879,0.0039503044,0.014048272,0.010600974
U0056,0.014649032,-0.023660406,-0.005610942,0.0011061786,-0.05826532,-0.041546058,0.020378765,0.03437249,-0.17469597,0.0012346515,0.021011667,-0.030909598,-0.101742424,-0.08229967,-0.13517508,0.0052266563,0.018502312,0.03929356,-0.009606403,0.01797134,0.0,0.023045333,-0.011440841,0.023909653,-0.34502307,0.0102117825,-0.080194235,0.03237575,0.010127901,0.0193215,-0.16373365,-0.011948393,0.013478105,0.01667152,0.025212549,0.010625307,0.022960782,0.012997431,0.031666577,0.026494194,0.006734752,0.010501085,0.04483154,0.0033899464,0.014340709,0.005888032,-0.18602075,0.0118024815,-0.055846084,0.017544877,0.017780913,0.016152672,0.01285932,0.03288599,0.030801952,0.009231317,0.02009508,0.01828,-0.026498845,-0.25563553,0.011692352,0.010324566,-0.01705156,0.02066594,0.030713888,-0.09115715,0.009254109,0.014041646,0.005869805,0.022045335,0.021014158,0.028720116,0.026429782,0.019873735,0.0038500025,0.005883128,0.007164987,0.026413059,0.015575141,0.026211042,0.02091099,0.033101756,0.026637206,-0.24192393,0.0027579477,-0.066330545,-0.0009654891,0.0048944936,0.036866087,0.028613063,-0.04256365,0.021539612,-0.3404976,-0.0086749885,-0.04563964,0.016919896,0.03403182,0.019592792,0.010120227,0.02967195,0.024463043,0.0111806
U0057,-0.03741322,0.017168391,0.012083328,0.0075883134,0.040633228,0.024080183,0.028309051,-0.010071263,0.015993282,0.010078879,0.020807717,-0.005403533,0.0012319699,0.0131496005,0.01962816,0.006541466,0.019975731,0.039250206,0.005704088,0.023062028,0.0,0.022802683,0.017773535,-0.02099042,0.030871302,0.012725357,0.005742865,-0.033561993,-0.009851265,-0.021411927,0.008198368,0.009245498,-0.0136959795,-0.12492373,-0.018356293,-0.27014297,-0.15241912,-0.01977954,-0.15765399,-0.117023,-0.5245997,-0.6385962,0.043306917,0.021869436,0.016761312,0.016771628,0.027981065,-0.018347928,0.004025653,0.024682833,0.024544999,-0.056171894,-0.103807375,0.010657807,0.021441812,0.006154764,0.023785187,0.016557597,0.014463636,0.021536004,-0.029816903,0.02009299,0.027000537,0.012553687,-0.0580522,0.025225662,0.014932506,0.007258992,0.01245982,-0.050289005,0.028237972,0.0040221894,0.028403098,0.01632613,0.009381607,0.006897194,0.0059184683,0.016470041,0.021610197,-0.041750275,0.017737139,-0.06830582,-0.11187392,0.006952288,-0.02138568,0.016249936,0.003139029,0.02775997,0.044919554,0.03860738,0.026187327,0.028585609,-0.26081207,0.0062727756,-0.0463564,0.011012524,-0.09885421,-0.031985786,0.012988384,-0.04748798,-0.009666471,0.012547276
U0058,-0.014984831,0.018783769,0.021770345,0.0040502,-0.043785363,-0.15948996,-0.010753745,0.03640035,0.020573495,-0.020661475,0.023092343,0.018064572,0.012856426,0.008169762,0.044092275,0.010536445,0.01709713,0.040621456,0.02463737,-0.022487067,0.0,0.03135694,-0.0003678066,-0.048541427,0.03828726,0.011905432,0.009916698,0.014788072,0.01654386,0.013042534,0.008015212,0.015274156,0.02323382,0.0223109,0.030427238,0.016517442,0.017257899,0.012185688,0.030852055,0.023714969,0.008105984,0.010889224,0.04293096,-0.020445216,0.015613735,-0.027835457,0.026016384,0.034320105,0.027212223,0.005599432,0.025371771,0.024960771,0.019753285,0.02348091,-0.0012104942,0.032950267,0.021894952,0.020988446,0.011995633,-0.029694162,0.03638444,-0.21562615,0.017343208,0.017053414,0.028252106,0.03876379,0.012400745,-0.010607099,0.00047786403,0.028944695,0.019201087,-0.016036153,0.025199516,0.026433546,0.008554771,0.006077033,0.006677472,0.035307094,0.021181364,-0.16970158,0.021165317,-0.04290889,-0.016524695,-0.0106481705,-0.018223139,0.018430118,0.0021967625,0.03365066,0.030736128,0.03291792,0.016276434,-0.009976818,0.014651682,0.002903467,0.004606506,0.0149461925,-0.010494082,0.017291345,0.009693727,0.0017467871,0.00067431526,0.01386491
U0059,-0.10746477,-0.64417267,-0.23748633,-0.38411352,-0.46687412,0.02189037,0.022515284,-0.25959793,-0.30008146,-0.019723443,0.021737618,0.018794103,0.015295545,0.02454453,0.035158385,0.011032611,0.013952745,0.03182367,0.015072235,0.014129855,0.0,0.027969504,0.0044174497,0.042411275,0.031711742,0.012191754,0.021626158,0.0061256844,0.013329339,0.005619368,0.008147053,0.0072977613,-0.033337694,0.015849693,0.026792534,0.012432699,0.016586678,0.009906178,0.0215676,0.028798023,0.0045777583,0.008687758,0.03186417,-0.0024291687,0.01352599,0.019228803,0.019792128,0.027760085,0.0052020377,0.012101515,0.028384695,0.015803695,0.007090324,-0.09260882,0.008983459,0.02814679,0.017996574,0.01783208,-0.3022553,-0.0075782905,0.023545016,-0.0066363337,-0.281768,0.015058364,0.01906245,0.029206606,0.013942152,0.038329456,0.013196205,-0.042311616,0.00435736,-0.0027205118,0.02655769,0.020216506,0.0019794665,0.007606336,0.005755905,-0.06500098,0.014714805,0.025115127,0.01594082,0.033559505,0.017800314,0.021148125,-0.0009842477,0.0043384675,0.006718426,0.03596428,-0.08534542,-0.37616962,-0.2783906,0.0002260247,0.0118336715,0.021253372,-0.10555124,0.010610383,0.01458758,0.008490876,0.0075566135,0.0060510426,-0.021360796,0.011983112
U0060,-0.03677192,0.012762188,0.016462676,0.0064421385,-0.02536708,-0.026740398,0.019423751,0.029062586,0.022793004,0.03714622,0.020783644,0.019137656,0.015199983,0.009761279,0.044741426,0.01565483,0.018998895,0.04271895,0.023366492,-0.05997111,0.0,0.026707985,0.020945672,0.011278875,0.040370535,0.013711599,0.03260735,0.021431174,0.014387988,0.014846012,0.004188847,-0.0121198185,-0.022883303,0.023234004,0.034700334,0.012144071,0.020348204,0.008405408,0.03788902,0.023204597,0.007821468,0.011915612,0.047608443,-0.012799008,0.0048716557,0.017066872,0.028062453,0.022718284,-0.055102903,-0.00073212065,0.022685481,0.025149362,0.019496076,0.019231377,0.014233044,-0.20286039,0.027589079,0.018696027,-0.0018687934,-0.02119572,0.02941843,-0.0052600857,0.012595582,0.004051879,0.038010016,0.015830556,-0.0017573347,0.04500054,0.020521794,0.026870396,-0.108711325,0.016732913,0.020364393,0.032004513,0.012402293,0.0071528563,0.0067541352,0.022973474,0.022130165,0.016714806,0.021446567,-0.07383903,0.010051552,0.046606008,-0.01236363,0.01875013,0.004038992,0.035146426,0.060947355,-0.0012946185,0.015799552,-0.0137817385,-0.0016889562,0.017210307,0.020181045,0.010167529,0.03486166,0.020799387,0.009359873,0.018785082,0.021011079,0.009817772
U0061,-0.016165014,0.024354167,-0.018999608,0.0055983905,0.016017402,0.03543776,0.009892895,0.021352682,0.022011943,0.01424121,0.018058226,0.017068833,0.008122749,0.007028779,0.03764566,0.016781176,0.017727787,0.03436903,-0.0065793237,0.013150116,0.0,0.029255798,0.019802215,0.030732648,0.03909286,0.013371542,0.042765696,0.014113942,0.010279294,0.0031412733,-0.007112488,0.00942803,-0.013748375,0.023291618,0.031849593,0.018512769,0.019110553,0.014426119,0.03989883,0.020238433,0.0072116815,0.010398607,0.045075938,0.033544537,0.01637946,0.016037922,0.01597564,0.030185593,0.023050876,0.028869657,0.023459448,0.020172162,0.016805066,0.008390113,-0.09321467,0.033399474,0.022140166,0.018545592,0.0094845425,-0.008825706,0.010090261,0.04132597,0.018360237,0.015841631,0.02456845,0.036773752,-0.003901256,0.033327647,-0.33354604,-0.03226067,0.02868066,-0.22393174,-0.23789027,-0.14493887,0.009007559,0.007217359,0.006892899,-0.24384134,0.023202786,0.0033388063,0.020945888,0.021637602,0.0033874533,0.04185388,0.0012611541,0.023545831,0.002649932,0.022710426,0.04157197,0.012367549,0.009505167,0.015568088,0.0035642367,0.009468485,0.01871885,0.017477827,-0.012846757,0.014725073,0.005465959,0.024744088,-0.06642687,0.013855853
U0062,0.009188937,0.0064762807,0.010685599,-0.010599014,-0.026208075,0.035539582,0.017199758,0.033391267,0.024599226,0.0117292935,0.018420296,0.027364863,0.0064055286,0.009029408,0.036021795,0.01621214,0.017858919,0.043440413,0.024476947,0.03504407,0.0,0.029462397,0.025593719,0.0076499265,0.03180548,0.016005892,0.03922056,0.017387377,-0.022210306,0.016163735,-0.020835206,-0.014146329,-0.021312105,0.023050824,0.032082707,-0.022987472,-0.008172351,0.011529913,0.0097441645,0.011319898,0.0064381985,0.010403687,0.045639288,0.02063857,0.015671412,0.009528257,0.02631652,0.008322109,-0.046361893,0.025243178,0.023347912,0.021861436,0.023691993,0.0046268534,0.027162572,-0.1903709,0.020555334,0.020578697,-0.020926218,0.01886431,-0.11663399,0.02846273,0.014755281,-0.03144485,-0.030862685,0.027457848,0.015423488,0.04338156,-0.37893704,-0.03824339,0.033976376,0.014333794,0.009129531,0.017841088,0.00699121,0.0051566497,0.0057643945,-0.021775901,0.021485185,-0.2642938,0.019533325,-0.062170032,-0.44085032,0.013667702,-0.02320886,-0.27368855,0.0031823975,0.025301801,0.041322142,0.024259705,-0.035071805,0.010460839,-0.00018770344,0.010196855,0.019256951,-0.0051282896,-0.0030890184,0.011034329,0.008081594,-0.027660582,-0.015365689,0.0112336
U0063,0.027172573,-0.04737657,-0.004319114,0.0026600428,0.010732999,0.02970264,0.035649914,0.03390287,-0.1482518,-0.051025365,0.024796337,0.015926383,0.020845931,0.018831884,0.02116027,0.011359635,0.019553896,0.036023755,0.023876317,0.02153728,0.0,0.030000193,0.01983162,0.042497177,0.030745218,0.018218635,-0.018559117,0.031576734,0.016414441,0.013411221,0.007769789,-0.002524779,-0.040551286,0.003793461,-0.26307738,0.0217935,0.012099364,0.012843442,-0.012833544,-0.17161693,0.0058824886,0.009712479,-0.1530147,-0.33594355,-0.06132669,-0.044949178,-0.008517778,0.02651154,-0.021311583,-0.01093937,0.021065433,0.018698126,0.030126907,0.0312989,0.021969723,0.006124195,0.019555245,0.018402586,-0.009841396,0.021461457,0.035768777,-0.020016853,0.0007990596,-0.01599326,0.02942568,0.026889635,-0.012344725,-0.11328022,0.010727059,0.011486505,0.032810345,0.043566383,0.0324954,0.03601452,-0.022608517,0.0071167,0.0071962,0.006144886,0.017551567,0.031274393,0.024682986,0.046416666,0.026029406,-0.03900695,-0.05676999,0.01647016,-0.010851123,-0.109704226,-0.21496035,-0.023420036,0.012886692,0.047752578,0.014160135,0.010847458,0.010357507,-0.030519512,0.025204534,0.015745306,-0.11137779,0.035183765,0.026277903,-0.0023045223
U0064,0.028174588,0.024438476,0.014159532,0.006184016,0.03507639,-0.026811378,0.014600975,0.032368116,0.021236401,-0.011467093,0.024389727,0.014384423,0.013134974,0.014050164,-0.1458497,0.006518679,0.0168939,0.045320146,0.027425272,0.025619928,0.0,0.033863917,0.019195227,-0.019259546,0.040737253,0.013940791,0.03364438,0.037446525,0.016870767,0.013280582,0.008347521,0.00849921,0.0073426934,0.019110344,0.03195049,0.016901204,0.016243879,0.013698624,0.022679908,-0.004408605,0.0065268464,0.011773056,0.04694576,0.02887897,0.018985093,0.019441811,0.026457986,0.027956622,0.023893906,0.013352056,-0.021962037,0.029217204,0.018194335,0.038888633,0.016989822,0.02845065,0.022073518,0.018876372,0.028410023,0.021246012,0.022141421,0.0010705226,0.010962208,0.00041870293,0.023734404,-0.09263663,0.020439925,0.038132794,0.020357745,0.031223388,0.019947909,0.010444544,0.020294584,0.028586734,0.00870368,0.0067991856,0.007439161,0.030499054,0.022524916,0.0435176,0.024256643,0.04837855,0.027519532,0.042617712,0.016017454,0.012657706,-0.002437427,-0.0013569972,0.035489388,0.0029745738,0.01772284,0.021969436,0.015350098,0.017591933,0.022444725,-0.0036447716,-0.014225755,0.009905102,0.011712966,0.021533145,0.02258443,0.0113600865
U0065,0.004645973,-0.030365143,-0.015527342,0.006734384,0.025548216,0.02348342,-0.010302955,0.038841948,-0.14695776,-0.055160712,0.018852307,-0.0039194566,0.011466599,0.017010983,-0.0030371964,-0.0061845887,0.020232527,0.03300241,-0.0040067,0.02956272,0.0,0.026350915,0.017852738,0.017506467,0.029155668,0.013985864,0.004114932,-0.120143786,-0.34475935,-0.14918579,-0.10630785,-0.18610337,-0.17064552,0.0194417,0.030033762,0.010928977,0.0135660255,0.0155831175,0.022048958,-0.16005147,0.006927034,0.010404119,0.048213616,0.026042799,0.015039954,-0.020190174,0.026292816,-0.057868056,-0.28570065,0.018621922,0.024023378,0.01821764,0.030402867,-0.062049683,-0.020736583,0.017758312,0.017725708,0.016181707,-0.017284699,-0.032783054,-0.08357558,0.002520529,-0.012487006,0.010847948,-0.059816092,0.036640372,-0.005425753,0.00959819,0.014518442,-0.004350323,0.027866174,0.02821717,-0.0049706385,0.012938585,-0.022670038,0.0054259268,0.0063198153,0.02831979,0.020215977,0.03236929,0.021092188,0.03624225,0.024630928,0.037363373,0.008114724,0.021765226,0.0067950105,0.03943697,0.04422994,-0.039726026,-0.036087964,-0.0013611488,-0.21137074,0.01268,-0.019028649,0.012429887,0.017147569,0.005314978,0.010418693,-0.097627595,0.020759277,0.009947968
U0066,-0.07821145,0.021660453,-0.041928735,0.008857577,0.025346369,0.02459906,-0.316453,0.013523226,0.022825472,0.008483944,0.019438447,0.013398746,-0.004472682,0.011251756,0.03973228,0.012409487,0.01615273,0.03401231,-0.12164733,-0.1232029,0.0,0.023535343,0.017913353,0.02098999,-0.37702549,0.012602212,0.029899668,0.01986449,0.0070988447,0.0051226337,0.008461204,-0.0005462568,-0.00023854285,0.017481882,0.0357559,0.012840357,0.013093035,0.011747711,0.024134804,0.0023554333,0.006245504,0.009139766,0.045955464,-0.0077352193,0.01392623,0.017064488,0.015200285,0.026971115,-0.013268601,0.024049096,0.025744202,0.022623768,0.016882433,0.04600916,-0.008293068,-0.020274563,0.021114523,0.021106526,0.01834429,-0.0014290193,0.029797023,0.020906437,0.0044418224,0.015890535,0.020191371,0.026656711,0.020769086,0.032218967,0.01631751,0.018453447,-0.0034406525,-0.4419373,-0.102874555,-0.5215657,0.010432584,0.007494032,0.007982468,-0.54722685,0.020247174,0.028656263,0.01915277,-0.06260936,0.014275788,0.034966778,-0.0014191853,0.01924611,0.0056469464,0.019004382,0.03787143,0.036346927,0.026551964,-0.039388448,0.016034752,0.015744954,-0.007295352,0.011423677,-0.029736277,0.016991548,0.011874421,0.02073329,0.014562702,0.010355219
U0067,-0.0026892805,-0.0064977976,-0.0046018395,0.0074179,0.0025566625,0.028132144,0.003226452,0.030876925,-0.17520128,0.028110025,0.022432094,0.01633886,0.012782074,0.012949047,0.039495304,0.013473689,0.017926835,0.038530726,0.015767321,-0.06234024,0.0,0.032820217,-0.037153073,0.025189761,0.034419592,0.013111011,0.008867497,0.014283036,0.016576745,0.014391864,0.0084990775,0.005540791,0.027000735,0.018933466,0.031638805,0.017195487,0.017922843,0.013558766,0.03033746,0.018982211,0.0074411067,0.010365699,0.04862031,0.027577639,0.017398005,0.023807904,0.023826005,0.03316204,-0.008265213,0.01947608,-0.10252098,0.021325016,0.021358766,0.031888768,0.011227577,0.004655266,0.02313969,0.023262825,-0.051913925,0.030831018,-0.056962393,0.019300327,0.005434491,0.017017078,0.028021341,0.043582402,-0.019332018,0.03760045,0.019284056,0.007637851,-0.07586789,-0.048647005,-0.051164094,-0.05429869,0.0106896935,0.007179252,0.0074187047,0.013840011,0.022656038,-0.009084205,0.021817394,-0.05293914,0.019738056,0.036086723,-0.0034477548,0.019775877,0.009737573,0.020698056,0.015152374,0.035692014,0.017233277,-0.030667298,0.0024510545,0.014575408,0.0054631243,0.008924374,0.00026661725,0.015428053,0.008206439,0.028510163,0.012533922,0.012136873
